learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
472000.0,18.260532,0.0,472000.0,72.6,52.7335205591935,-349.1803278688521,43.50515463917525,472000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
473000.0,18.314678,0.0,473000.0,64.3,43.953404398951285,-526.3157894736836,28.45691382765531,473000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
474000.0,18.369046,0.0,474000.0,66.7,43.06514680814323,-593.7499999999993,12.827225130890064,474000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
475000.0,18.4281,0.0,475000.0,67.10000000000001,46.06424748149545,-532.692307692307,21.47971360381863,475000.0,0.0,285.0,143.0,143.0,17.0,0.0,0.0,1.0
476000.0,18.493086,0.0,476000.0,72.39999999999999,51.57843766776492,-430.7692307692303,31.172069825436406,476000.0,0.0,287.0,144.0,144.0,17.0,0.0,0.0,1.0
477000.0,18.548856,0.0,477000.0,75.1,52.80712328144011,-378.8461538461534,26.54867256637167,477000.0,0.0,287.0,144.0,144.0,17.0,0.0,0.0,1.0
478000.0,18.607555,0.0,478000.0,73.3,52.30746147085931,-413.46153846153805,24.999999999999993,478000.0,0.0,287.0,144.0,144.0,17.0,0.0,0.0,1.0
479000.0,18.664107,0.0,479000.0,70.8,44.165911376769195,-421.428571428571,2.6666666666666687,479000.0,0.0,287.0,144.0,144.0,17.0,0.0,0.0,1.0
480000.0,18.723953,0.0,480000.0,65.2,38.58859653766742,-595.9999999999993,2.7932960893854775,480000.0,0.0,287.0,144.0,144.0,17.0,0.0,0.0,1.0
481000.0,18.786578,0.0,481000.0,73.8,56.09809227778848,-571.7948717948711,34.335839598997495,481000.0,0.0,289.0,145.0,145.0,17.0,0.0,0.0,1.0
482000.0,18.846655,0.0,482000.0,74.6,54.978747841993126,-519.5121951219508,40.515222482435604,482000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
483000.0,18.904224,0.0,483000.0,74.2,56.51382455856475,-681.8181818181811,52.66055045871559,483000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
484000.0,18.961265,0.0,484000.0,78.2,61.74458721005731,-626.666666666666,55.959595959595966,484000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
485000.0,19.019946,0.0,485000.0,82.3,69.22547296275239,-555.5555555555552,64.74103585657369,485000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
486000.0,19.089802,0.0,486000.0,78.5,63.633534279199736,-641.3793103448268,54.641350210970465,486000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
487000.0,19.148994,0.0,487000.0,71.7,49.57504053596564,-1186.3636363636354,42.71255060728744,487000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
488000.0,19.20719,0.0,488000.0,72.3,48.74878579027706,-925.9259259259251,56.58307210031348,488000.0,0.0,291.0,146.0,146.0,17.0,0.0,0.0,1.0
489000.0,19.267279,0.0,489000.0,69.69999999999999,48.63057243852197,-676.9230769230763,45.1086956521739,489000.0,0.0,293.0,147.0,147.0,18.0,0.0,0.0,1.0
490000.0,19.326673,0.0,490000.0,73.3,53.165125384151224,-853.5714285714278,47.12871287128713,490000.0,0.0,293.0,147.0,147.0,18.0,0.0,0.0,1.0
491000.0,19.384834,0.0,491000.0,71.6,51.53831715099908,-846.666666666666,36.88888888888888,491000.0,0.0,293.0,147.0,147.0,18.0,0.0,0.0,1.0
492000.0,19.443209,0.0,492000.0,69.1,43.165828868448195,-735.1351351351345,29.772727272727252,492000.0,0.0,293.0,147.0,147.0,18.0,0.0,0.0,1.0
493000.0,19.504279,0.0,493000.0,70.0,46.08893169827052,-466.0377358490562,27.18446601941747,493000.0,0.0,295.0,148.0,148.0,18.0,0.0,0.0,1.0
494000.0,19.561758,0.0,494000.0,68.4,40.30392105004649,-754.0540540540532,7.058823529411772,494000.0,0.0,295.0,148.0,148.0,18.0,0.0,0.0,1.0
495000.0,19.621927,0.0,495000.0,71.89999999999999,45.23634124190725,-553.4883720930227,23.224043715846985,495000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
496000.0,19.684015,0.0,496000.0,70.5,44.44465369245314,-719.4444444444439,23.17708333333332,496000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
497000.0,19.742402,0.0,497000.0,69.3,45.972201201634554,-667.4999999999994,31.62583518930956,497000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
498000.0,19.802421,0.0,498000.0,75.2,57.49363261472434,-519.9999999999994,49.797570850202426,498000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
499000.0,19.860624,0.0,499000.0,69.89999999999999,45.64972057456009,-692.1052631578941,37.16075156576199,499000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
500000.0,19.919164,0.0,500000.0,70.6,50.22946923283974,-525.5319148936165,37.17948717948717,500000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
501000.0,19.979524,0.0,501000.0,67.2,44.008958566629346,-741.0256410256402,26.126126126126124,501000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
502000.0,20.037627,0.0,502000.0,62.4,35.53309501153031,-795.2380952380945,15.315315315315306,502000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
503000.0,20.104698,0.0,503000.0,65.9,39.91443533665537,-797.3684210526307,16.82926829268294,503000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
504000.0,20.16426,0.0,504000.0,67.60000000000001,39.40062731572835,-945.1612903225796,6.628242074927961,504000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
505000.0,20.224099,0.0,505000.0,70.6,43.60166662830044,-913.7931034482751,13.017751479289922,505000.0,0.0,297.0,149.0,149.0,18.0,0.0,0.0,1.0
506000.0,20.287286,0.0,506000.0,72.8,43.28654473273783,-806.666666666666,21.839080459770106,506000.0,0.0,299.0,150.0,150.0,18.0,0.0,0.0,1.0
507000.0,20.34654,0.0,507000.0,72.3,46.38744266166025,-925.9259259259251,23.69146005509641,507000.0,0.0,299.0,150.0,150.0,18.0,0.0,0.0,1.0
508000.0,20.40492,0.0,508000.0,78.7,59.98669980444205,-565.6249999999993,44.81865284974094,508000.0,0.0,299.0,150.0,150.0,18.0,0.0,0.0,1.0
509000.0,20.467078,0.0,509000.0,80.30000000000001,58.46046469455791,-496.96969696969626,40.30303030303031,509000.0,0.0,299.0,150.0,150.0,18.0,0.0,0.0,1.0
510000.0,20.536123,0.0,510000.0,80.9,60.32389000369758,-445.7142857142851,42.12121212121213,510000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
511000.0,20.605005,0.0,511000.0,79.4,58.94582443161889,-402.4390243902434,40.28985507246377,511000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
512000.0,20.671627,0.0,512000.0,76.5,55.72269974714836,-473.1707317073165,36.31436314363144,512000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
513000.0,20.736423,0.0,513000.0,76.4,56.15192244092586,-461.9047619047614,40.101522842639596,513000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
514000.0,20.797528,0.0,514000.0,71.6,47.48637234380893,-531.1111111111106,21.978021978021967,514000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
515000.0,20.859497,0.0,515000.0,71.89999999999999,45.28176967714296,-473.4693877551016,17.836257309941505,515000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
516000.0,20.919233,0.0,516000.0,73.4,44.98130191613992,-564.9999999999994,13.636363636363647,516000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
517000.0,20.978233,0.0,517000.0,72.1,40.1112771109165,-634.2105263157888,5.102040816326534,517000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
518000.0,21.038382,0.0,518000.0,71.5,37.57529295805499,-630.7692307692303,8.064516129032263,518000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
519000.0,21.109388,0.0,519000.0,74.5,42.075206825585035,-479.54545454545405,13.265306122448989,519000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
520000.0,21.170734,0.0,520000.0,72.7,40.0332123746848,-618.4210526315784,11.650485436893213,520000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
521000.0,21.231052,0.0,521000.0,71.89999999999999,40.24887089503364,-778.1249999999993,12.732919254658364,521000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
522000.0,21.291953,0.0,522000.0,77.0,48.56162652609827,-784.6153846153837,26.045016077170434,522000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
523000.0,21.351531,0.0,523000.0,75.1,50.32240559261979,-703.2258064516122,28.44827586206896,523000.0,0.0,301.0,151.0,151.0,18.0,0.0,0.0,1.0
524000.0,21.414359,0.0,524000.0,76.0,53.25628410830519,-674.1935483870961,39.3939393939394,524000.0,0.0,303.0,152.0,152.0,18.0,0.0,0.0,1.0
525000.0,21.478298,0.0,525000.0,75.4,47.234305423283814,-778.5714285714278,23.12499999999999,525000.0,0.0,303.0,152.0,152.0,18.0,0.0,0.0,1.0
526000.0,21.541429,0.0,526000.0,78.0,49.550888248338055,-899.999999999999,29.260450160771722,526000.0,0.0,303.0,152.0,152.0,18.0,0.0,0.0,1.0
527000.0,21.602688,0.0,527000.0,82.3,60.64900244109578,-784.9999999999994,40.60402684563758,527000.0,0.0,305.0,153.0,153.0,19.0,0.0,0.0,1.0
528000.0,21.661627,0.0,528000.0,86.2,70.07799236338327,-666.6666666666661,52.24913494809689,528000.0,0.0,307.0,154.0,154.0,19.0,0.0,0.0,1.0
529000.0,21.722615,0.0,529000.0,91.9,81.59768448889274,-478.57142857142776,72.44897959183675,529000.0,0.0,307.0,154.0,154.0,19.0,0.0,0.0,1.0
530000.0,21.782328,0.0,530000.0,90.8,81.06547845683649,-513.3333333333326,71.51702786377709,530000.0,0.0,307.0,154.0,154.0,19.0,0.0,0.0,1.0
531000.0,21.841489,0.0,531000.0,90.4,81.48112425008199,-539.9999999999992,75.3846153846154,531000.0,0.0,307.0,154.0,154.0,19.0,0.0,0.0,1.0
532000.0,21.901536,0.0,532000.0,87.4,72.44673034533432,-1159.9999999999989,54.34782608695653,532000.0,0.0,307.0,154.0,154.0,19.0,0.0,0.0,1.0
533000.0,21.962868,0.0,533000.0,86.2,74.7407263688513,-885.7142857142849,63.00268096514745,533000.0,0.0,309.0,155.0,155.0,19.0,0.0,0.0,1.0
534000.0,22.02404,0.0,534000.0,88.1,76.28102402194105,-749.9999999999992,62.57861635220125,534000.0,0.0,309.0,155.0,155.0,19.0,0.0,0.0,1.0
535000.0,22.094172,0.0,535000.0,82.6,65.5649427368746,-499.99999999999966,49.271137026239046,535000.0,0.0,309.0,155.0,155.0,19.0,0.0,0.0,1.0
536000.0,22.159909,0.0,536000.0,82.6,63.67325976124562,-443.74999999999966,45.96273291925464,536000.0,0.0,309.0,155.0,155.0,19.0,0.0,0.0,1.0
537000.0,22.226769,0.0,537000.0,78.4,52.74980804609519,-359.5744680851059,23.131672597864785,537000.0,0.0,311.0,156.0,156.0,19.0,0.0,0.0,1.0
538000.0,22.290957,0.0,538000.0,72.89999999999999,45.83899592293549,-431.3725490196074,33.086419753086425,538000.0,0.0,311.0,156.0,156.0,19.0,0.0,0.0,1.0
539000.0,22.354774,0.0,539000.0,56.699999999999996,16.14945923178961,-956.097560975609,-1.405152224824357,539000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
540000.0,22.415048,0.0,540000.0,52.2,16.026913549883172,-1738.461538461537,-1.7021276595744699,540000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
541000.0,22.477151,0.0,541000.0,63.7,35.31959780549908,-1714.9999999999984,23.89937106918239,541000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
542000.0,22.537693,0.0,542000.0,70.7,49.45949255950583,-1527.7777777777767,40.44715447154471,542000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
543000.0,22.59812,0.0,543000.0,81.2,68.17874069058905,-839.999999999999,61.15702479338844,543000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
544000.0,22.661592,0.0,544000.0,81.69999999999999,62.26119378361433,-325.58139534883696,50.93833780160857,544000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
545000.0,22.723017,0.0,545000.0,74.9,44.75964945485918,-560.5263157894731,23.47560975609755,545000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
546000.0,22.783633,0.0,546000.0,76.5,47.45386001708309,-571.4285714285709,26.332288401253912,546000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
547000.0,22.845875,0.0,547000.0,77.2,56.56828494252918,-714.2857142857135,48.99328859060403,547000.0,0.0,313.0,157.0,157.0,19.0,0.0,0.0,1.0
548000.0,22.907653,0.0,548000.0,72.7,50.640319807334535,-727.2727272727266,45.070422535211264,548000.0,0.0,315.0,158.0,158.0,19.0,0.0,0.0,1.0
549000.0,22.971163,0.0,549000.0,65.7,24.610745276632404,-1705.2631578947353,-75.00000000000003,549000.0,0.0,317.0,159.0,159.0,19.0,0.0,0.0,1.0
550000.0,23.033136,0.0,550000.0,79.80000000000001,57.45648767501812,-621.4285714285706,40.935672514619895,550000.0,0.0,317.0,159.0,159.0,19.0,0.0,0.0,1.0
551000.0,23.107819,0.0,551000.0,74.3,51.82285808551161,-1017.3913043478251,48.9065606361829,551000.0,0.0,317.0,159.0,159.0,19.0,0.0,0.0,1.0
552000.0,23.174472,0.0,552000.0,75.1,53.903998133944974,-982.608695652173,46.680942184154176,552000.0,0.0,319.0,160.0,160.0,19.0,0.0,0.0,1.0
553000.0,23.237012,0.0,553000.0,86.1,73.5573036059087,-455.99999999999955,66.01466992665037,553000.0,0.0,319.0,160.0,160.0,19.0,0.0,0.0,1.0
554000.0,23.298304,0.0,554000.0,85.8,70.9484908559352,-330.30303030302997,62.133333333333326,554000.0,0.0,319.0,160.0,160.0,19.0,0.0,0.0,1.0
555000.0,23.358045,0.0,555000.0,84.2,64.13761170112558,-267.441860465116,53.25443786982247,555000.0,0.0,319.0,160.0,160.0,19.0,0.0,0.0,1.0
556000.0,23.420703,0.0,556000.0,86.1,65.15024256935476,-286.1111111111108,50.5338078291815,556000.0,0.0,321.0,161.0,161.0,19.0,0.0,0.0,1.0
557000.0,23.484752,0.0,557000.0,90.2,70.92574792030095,-249.9999999999996,55.65610859728507,557000.0,0.0,323.0,162.0,162.0,19.0,0.0,0.0,1.0
558000.0,23.545902,0.0,558000.0,89.1,69.28504604425207,-354.16666666666623,54.393305439330554,558000.0,0.0,323.0,162.0,162.0,19.0,0.0,0.0,1.0
559000.0,23.609668,0.0,559000.0,81.8,64.29328164360768,-354.9999999999997,55.7177615571776,559000.0,0.0,325.0,163.0,163.0,19.0,0.0,0.0,1.0
560000.0,23.670498,0.0,560000.0,74.7,54.86261643393261,-396.0784313725486,48.049281314168375,560000.0,0.0,325.0,163.0,163.0,19.0,0.0,0.0,1.0
561000.0,23.734972,0.0,561000.0,89.4,80.98596728510107,-111.99999999999979,76.23318385650224,561000.0,0.0,327.0,164.0,164.0,19.0,0.0,0.0,1.0
562000.0,23.796892,0.0,562000.0,84.5,71.38584799424024,-167.24137931034463,62.10268948655256,562000.0,0.0,327.0,164.0,164.0,19.0,0.0,0.0,1.0
563000.0,23.866729,0.0,563000.0,87.2,76.39626249568956,-228.20512820512792,67.0103092783505,563000.0,0.0,329.0,165.0,165.0,19.0,0.0,0.0,1.0
564000.0,23.940622,0.0,564000.0,86.6,74.91139415884832,-306.0606060606057,63.68563685636857,564000.0,0.0,329.0,165.0,165.0,19.0,0.0,0.0,1.0
565000.0,24.007505,0.0,565000.0,88.7,73.45062050363939,-156.81818181818156,57.518796992481214,565000.0,0.0,329.0,165.0,165.0,19.0,0.0,0.0,1.0
566000.0,24.07591,0.0,566000.0,77.5,31.101849838778335,-378.7234042553187,-174.39024390243912,566000.0,0.0,331.0,166.0,166.0,19.0,0.0,0.0,1.0
567000.0,24.147733,0.0,567000.0,83.3,55.01356327598236,-339.473684210526,-6.369426751592361,567000.0,0.0,331.0,166.0,166.0,19.0,0.0,0.0,1.0
568000.0,24.21626,0.0,568000.0,79.5,55.87564249369345,-327.08333333333286,26.785714285714306,568000.0,0.0,335.0,168.0,168.0,19.0,0.0,0.0,1.0
569000.0,24.282396,0.0,569000.0,85.3,62.56512903570828,-182.69230769230748,36.08695652173912,569000.0,0.0,335.0,168.0,168.0,19.0,0.0,0.0,1.0
570000.0,24.348323,0.0,570000.0,91.2,72.90056354509902,-54.38596491228051,48.53801169590646,570000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
571000.0,24.409899,0.0,571000.0,91.10000000000001,78.45745710855506,-32.835820895522446,64.96062992125987,571000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
572000.0,24.47571,0.0,572000.0,86.5,71.90368165830714,-58.82352941176479,63.41463414634146,572000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
573000.0,24.542429,0.0,573000.0,67.4,42.45813211330454,-243.15789473684214,40.07352941176471,573000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
574000.0,24.607596,0.0,574000.0,79.9,51.7384946732264,-195.5882352941178,12.987012987013,574000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
575000.0,24.670282,0.0,575000.0,82.5,54.64300154472976,-224.07407407407388,25.21367521367519,575000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
576000.0,24.73219,0.0,576000.0,82.3,66.48990247993652,-168.18181818181844,54.96183206106869,576000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
577000.0,24.793393,0.0,577000.0,79.60000000000001,65.35367276543927,-179.45205479452068,52.22482435597191,577000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
578000.0,24.854591,0.0,578000.0,92.4,70.68398882905682,-58.3333333333331,43.283582089552276,578000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
579000.0,24.915265,0.0,579000.0,77.10000000000001,38.00825112884538,-420.454545454545,-70.89552238805967,579000.0,0.0,337.0,169.0,169.0,19.0,0.0,0.0,1.0
580000.0,24.979865,0.0,580000.0,55.7,29.295573232548943,-1065.7894736842093,-97.76785714285714,580000.0,0.0,339.0,170.0,170.0,19.0,0.0,0.0,1.0
581000.0,25.042986,0.0,581000.0,95.39999999999999,81.32813768468907,-130.0,65.15151515151513,581000.0,0.0,339.0,170.0,170.0,19.0,0.0,0.0,1.0
581012.0,25.089337,0.0,581012.0,95.39999999999999,81.32813768468907,-130.0,65.15151515151513,581012.0,0.0,339.0,170.0,170.0,19.0,0.0,0.0,1.0
